data_referencia,previdencia_total_dpmfi_r_bilhoes,previdencia_ntnb_r_bilhoes,alocacao_previdencia_em_ntnb_pct,previdencia_outros_titulos_publicos_r_bilhoes,alocacao_previdencia_em_outros_titulos_publicos_pct,escopo_denominador,definicao_previdencia_tesouro,fonte_anexo_2_7,fonte_anexo_2_8,metodologia
2021-04-30,1142.943659191,617.51284442,54.028283849,525.430814771,45.971716151,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-05-31,1144.444719216,626.110253479,54.70864979,518.334465737,45.29135021,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-06-30,1171.761320771,642.04747854,54.793366802,529.713842231,45.206633198,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-07-31,1151.211101846,643.22481169,55.873749885,507.986290156,44.126250115,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-08-31,1150.21766967,641.078456158,55.735403225,509.139213512,44.264596775,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-09-30,1128.646206237,646.593435127,57.289293275,482.05277111,42.710706725,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-10-31,1159.426934191,671.17312059,57.888349908,488.253813601,42.111650092,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-11-30,1167.418872916,673.403141797,57.683078235,494.015731119,42.316921765,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2021-12-31,1163.012059247,677.81456134,58.280957274,485.197497907,41.719042726,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-01-31,1170.979342246,674.374134377,57.590608993,496.605207869,42.409391007,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-02-28,1204.924036757,677.599336532,56.235855196,527.324700225,43.764144804,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-03-31,1222.671758552,704.445403049,57.615251037,518.226355503,42.384748963,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-04-30,1245.296223989,735.526630939,59.064391008,509.76959305,40.935608992,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-05-31,1259.338157834,749.902058585,59.547314907,509.436099249,40.452685093,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-06-30,1249.156323228,749.034023232,59.963193501,500.122299996,40.036806499,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-07-31,1255.602873235,744.706710681,59.310688639,510.896162554,40.689311361,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-08-31,1229.42188371,709.990744671,57.74996802,519.431139039,42.25003198,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-09-30,1245.181469127,713.254212411,57.281145768,531.927256716,42.718854232,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-10-31,1266.853001148,725.377568332,57.258227093,541.475432816,42.741772907,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-11-30,1264.524127621,732.663939428,57.939894022,531.860188193,42.060105978,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2022-12-31,1301.013343,747.84934826,57.482065982,553.16399474,42.517934018,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-01-31,1304.608963201,753.655850704,57.768716294,550.953112497,42.231283706,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-02-28,1280.191182874,749.585312955,58.552607062,530.605869919,41.447392938,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-03-31,1322.337162377,768.287450153,58.100722873,554.049712224,41.899277127,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-04-30,1361.577259488,778.688895781,57.19021013,582.888363707,42.80978987,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-05-31,1358.14425008,758.854004256,55.874330301,599.290245824,44.125669699,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-06-30,1352.155579133,756.267635517,55.930519179,595.887943616,44.069480821,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-07-31,1366.963903347,765.751433561,56.018409242,601.212469786,43.981590758,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-08-31,1364.079566623,775.742441093,56.86929561,588.33712553,43.13070439,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-09-30,1348.47994246,783.894464206,58.131711086,564.585478254,41.868288914,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-10-31,1380.60394818,793.601098321,57.482169261,587.002849859,42.517830739,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-11-30,1402.239497404,789.943291391,56.334405988,612.296206013,43.665594012,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2023-12-31,1441.316169282,809.382213371,56.155771414,631.933955911,43.844228586,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-01-31,1460.198353504,833.375175963,57.072737684,626.823177541,42.927262316,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-02-29,1476.180422873,823.239390504,55.768209478,652.941032369,44.231790522,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-03-31,1481.697250352,831.899545885,56.145042159,649.797704467,43.854957841,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-04-30,1509.942948693,845.286965127,55.98138432,664.655983566,44.01861568,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-05-31,1517.594544085,845.297823799,55.699845989,672.296720286,44.300154011,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-06-30,1557.980873909,856.319408703,54.963409567,701.661465206,45.036590433,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-07-31,1606.037919378,868.070410563,54.050430571,737.967508815,45.949569429,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
2024-08-31,1602.172372659,832.491661283,51.960180783,769.680711376,48.039819217,Carteira de DPMFi da categoria Previdência; não representa os ativos totais das EFPC,"Previdência aberta e fechada, RPPS e aplicações dessas entidades em fundos de investimento",https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,Estoque de NTN-B da Previdência no Anexo 2.8 dividido pelo estoque total de DPMFi da Previdência no Anexo 2.7
